lon,lat,value
234.5,-11.933345,25.440367
235.5,-11.933345,25.40207
236.5,-11.933345,25.361921
237.5,-11.933345,25.327108
238.5,-11.933345,25.291464
239.5,-11.933345,25.240824
240.5,-11.933345,25.183964
241.5,-11.933345,25.130074
242.5,-11.933345,25.07862
243.5,-11.933345,25.031597
244.5,-11.933345,25.000149
245.5,-11.933345,24.980341
246.5,-11.933345,24.964222
247.5,-11.933345,24.937256
248.5,-11.933345,24.90386
249.5,-11.933345,24.857965
250.5,-11.933345,24.809765
251.5,-11.933345,24.760704
252.5,-11.933345,24.716917
253.5,-11.933345,24.69395
254.5,-11.933345,24.684126
255.5,-11.933345,24.677904
256.5,-11.933345,24.666592
257.5,-11.933345,24.644892
258.5,-11.933345,24.619535
259.5,-11.933345,24.586266
260.5,-11.933345,24.54132
261.5,-11.933345,24.51785
262.5,-11.933345,24.51941
263.5,-11.933345,24.536884
264.5,-11.933345,24.535055
265.5,-11.933345,24.536427
266.5,-11.933345,24.5197
267.5,-11.933345,24.428885
268.5,-11.933345,24.301842
269.5,-11.933345,24.177141
270.5,-11.933345,24.056242
271.5,-11.933345,23.933275
272.5,-11.933345,23.849184
273.5,-11.933345,23.830889
274.5,-11.933345,23.858524
275.5,-11.933345,23.85235
276.5,-11.933345,23.902464
277.5,-11.933345,24.131475
278.5,-11.933345,24.405092
279.5,-11.933345,24.581964
280.5,-11.933345,24.736322
281.5,-11.933345,25.049355
282.5,-11.933345,25.045942
322.5,-11.933345,25.008825
323.5,-11.933345,24.972435
324.5,-11.933345,24.920267
325.5,-11.933345,24.887066
326.5,-11.933345,24.947433
327.5,-11.933345,25.188692
328.5,-11.933345,25.288845
329.5,-11.933345,25.285822
330.5,-11.933345,25.2493
331.5,-11.933345,25.183922
332.5,-11.933345,25.087938
333.5,-11.933345,24.98952
334.5,-11.933345,24.911432
335.5,-11.933345,24.846926
336.5,-11.933345,24.797321
337.5,-11.933345,24.78104
338.5,-11.933345,24.785505
339.5,-11.933345,24.800726
340.5,-11.933345,24.778526
341.5,-11.933345,24.729288
342.5,-11.933345,24.672434
343.5,-11.933345,24.60875
344.5,-11.933345,24.53983
345.5,-11.933345,24.498016
346.5,-11.933345,24.499191
347.5,-11.933345,24.538757
348.5,-11.933345,24.580833
349.5,-11.933345,24.613249
350.5,-11.933345,24.639711
351.5,-11.933345,24.630793
352.5,-11.933345,24.608654
353.5,-11.933345,24.596941
354.5,-11.933345,24.602617
355.5,-11.933345,24.662363
356.5,-11.933345,24.760084
357.5,-11.933345,24.895224
358.5,-11.933345,25.094292
359.5,-11.933345,25.281103
0.5,-11.933345,25.418837
1.5,-11.933345,25.563131
2.5,-11.933345,25.66253
3.5,-11.933345,25.770048
4.5,-11.933345,25.956688
5.5,-11.933345,26.180084
6.5,-11.933345,26.502472
7.5,-11.933345,26.902597
8.5,-11.933345,27.212893
9.5,-11.933345,27.357977
10.5,-11.933345,27.29697
11.5,-11.933345,27.199532
12.5,-11.933345,26.847483
41.5,-11.933345,26.562462
42.5,-11.933345,26.641163
43.5,-11.933345,26.79924
44.5,-11.933345,26.944185
45.5,-11.933345,26.96139
46.5,-11.933345,26.804058
47.5,-11.933345,26.56714
48.5,-11.933345,26.241995
49.5,-11.933345,25.884262
50.5,-11.933345,25.623037
51.5,-11.933345,25.474115
52.5,-11.933345,25.517761
53.5,-11.933345,25.57612
54.5,-11.933345,25.594908
55.5,-11.933345,25.585888
56.5,-11.933345,25.56671
57.5,-11.933345,25.558548
58.5,-11.933345,25.553352
59.5,-11.933345,25.542875
60.5,-10.9731655,25.826242
61.5,-10.9731655,25.834612
62.5,-10.9731655,25.85257
63.5,-10.9731655,25.870275
64.5,-10.9731655,25.88264
65.5,-10.9731655,25.887472
66.5,-10.9731655,25.885054
67.5,-10.9731655,25.875818
68.5,-10.9731655,25.867544
69.5,-10.9731655,25.866087
70.5,-10.9731655,25.88361
71.5,-10.9731655,25.911148
72.5,-10.9731655,25.94457
73.5,-10.9731655,25.981388
74.5,-10.9731655,26.014528
75.5,-10.9731655,26.037502
76.5,-10.9731655,26.047894
77.5,-10.9731655,26.04703
78.5,-10.9731655,26.051397
79.5,-10.9731655,26.06506
80.5,-10.9731655,26.090532
81.5,-10.9731655,26.13048
82.5,-10.9731655,26.181808
83.5,-10.9731655,26.240044
84.5,-10.9731655,26.29484
85.5,-10.9731655,26.340069
86.5,-10.9731655,26.378645
87.5,-10.9731655,26.41914
88.5,-10.9731655,26.463442
89.5,-10.9731655,26.51067
90.5,-10.9731655,26.566507
91.5,-10.9731655,26.645197
92.5,-10.9731655,26.71527
93.5,-10.9731655,26.774323
94.5,-10.9731655,26.828432
95.5,-10.9731655,26.877192
96.5,-10.9731655,26.922832
97.5,-10.9731655,26.965538
98.5,-10.9731655,27.037415
99.5,-10.9731655,27.135977
100.5,-10.9731655,27.245392
101.5,-10.9731655,27.357235
102.5,-10.9731655,27.476034
103.5,-10.9731655,27.587091
104.5,-10.9731655,27.689
105.5,-10.9731655,27.795132
106.5,-10.9731655,27.912777
107.5,-10.9731655,28.063349
108.5,-10.9731655,28.24984
109.5,-10.9731655,28.429766
110.5,-10.9731655,28.61738
111.5,-10.9731655,28.824474
112.5,-10.9731655,29.030539
113.5,-10.9731655,29.230707
114.5,-10.9731655,29.418436
115.5,-10.9731655,29.552929
116.5,-10.9731655,29.575018
117.5,-10.9731655,29.408438
118.5,-10.9731655,28.991402
119.5,-10.9731655,28.934036
120.5,-10.9731655,29.14526
121.5,-10.9731655,29.284014
122.5,-10.9731655,29.413086
123.5,-10.9731655,29.532068
124.5,-10.9731655,29.415163
125.5,-10.9731655,29.321646
126.5,-10.9731655,29.20896
127.5,-10.9731655,29.092245
128.5,-10.9731655,28.995588
129.5,-10.9731655,28.881683
130.5,-10.9731655,28.765581
131.5,-10.9731655,28.672945
132.5,-10.9731655,28.53843
133.5,-10.9731655,28.470758
134.5,-10.9731655,28.475887
135.5,-10.9731655,28.495085
136.5,-10.9731655,28.487507
137.5,-10.9731655,28.479221
138.5,-10.9731655,28.47443
139.5,-10.9731655,28.419426
140.5,-10.9731655,28.36457
141.5,-10.9731655,28.300953
143.5,-10.9731655,27.645922
144.5,-10.9731655,27.63661
145.5,-10.9731655,27.755
146.5,-10.9731655,27.989977
147.5,-10.9731655,28.101555
148.5,-10.9731655,27.974415
149.5,-10.9731655,27.977335
150.5,-10.9731655,27.981598
151.5,-10.9731655,28.042704
152.5,-10.9731655,28.276917
153.5,-10.9731655,28.676546
154.5,-10.9731655,28.980694
155.5,-10.9731655,29.119081
156.5,-10.9731655,29.22936
157.5,-10.9731655,29.298264
158.5,-10.9731655,29.32546
159.5,-10.9731655,29.141129
160.5,-10.9731655,28.808828
161.5,-10.9731655,28.710709
162.5,-10.9731655,28.594955
163.5,-10.9731655,28.334768
164.5,-10.9731655,28.182177
165.5,-10.9731655,28.118883
166.5,-10.9731655,28.095093
167.5,-10.9731655,28.086435
168.5,-10.9731655,28.089497
169.5,-10.9731655,28.097387
170.5,-10.9731655,28.100843
171.5,-10.9731655,28.109669
172.5,-10.9731655,28.108728
173.5,-10.9731655,28.102823
174.5,-10.9731655,28.099934
175.5,-10.9731655,28.10681
176.5,-10.9731655,28.119244
177.5,-10.9731655,28.11522
178.5,-10.9731655,28.101618
179.5,-10.9731655,28.089046
180.5,-10.9731655,28.075607
181.5,-10.9731655,28.06433
182.5,-10.9731655,28.051992
183.5,-10.9731655,28.037275
184.5,-10.9731655,28.027395
185.5,-10.9731655,28.002409
186.5,-10.9731655,27.968775
187.5,-10.9731655,27.926142
188.5,-10.9731655,27.8858
189.5,-10.9731655,27.848839
190.5,-10.9731655,27.813637
191.5,-10.9731655,27.780037
192.5,-10.9731655,27.757706
193.5,-10.9731655,27.73668
194.5,-10.9731655,27.699337
195.5,-10.9731655,27.65699
196.5,-10.9731655,27.615711
197.5,-10.9731655,27.570549
198.5,-10.9731655,27.52058
199.5,-10.9731655,27.475695
200.5,-10.9731655,27.437311
201.5,-10.9731655,27.401443
202.5,-10.9731655,27.350685
203.5,-10.9731655,27.298145
204.5,-10.9731655,27.243761
205.5,-10.9731655,27.179935
206.5,-10.9731655,27.11443
207.5,-10.9731655,27.052048
208.5,-10.9731655,26.996458
209.5,-10.9731655,26.947453
210.5,-10.9731655,26.900723
211.5,-10.9731655,26.852356
212.5,-10.9731655,26.803194
213.5,-10.9731655,26.75106
214.5,-10.9731655,26.6939
215.5,-10.9731655,26.633165
216.5,-10.9731655,26.574202
217.5,-10.9731655,26.51803
218.5,-10.9731655,26.462149
219.5,-10.9731655,26.405396
220.5,-10.9731655,26.352465
221.5,-10.9731655,26.3004
222.5,-10.9731655,26.247305
223.5,-10.9731655,26.198122
224.5,-10.9731655,26.152771
225.5,-10.9731655,26.109455
226.5,-10.9731655,26.069645
227.5,-10.9731655,26.028357
228.5,-10.9731655,25.986097
229.5,-10.9731655,25.943005
230.5,-10.9731655,25.89051
231.5,-10.9731655,25.83772
232.5,-10.9731655,25.784647
233.5,-10.9731655,25.73162
234.5,-10.9731655,25.686556
235.5,-10.9731655,25.647095
236.5,-10.9731655,25.609154
237.5,-10.9731655,25.575573
238.5,-10.9731655,25.541422
239.5,-10.9731655,25.498556
240.5,-10.9731655,25.454576
241.5,-10.9731655,25.409746
242.5,-10.9731655,25.365248
243.5,-10.9731655,25.327723
244.5,-10.9731655,25.29961
245.5,-10.9731655,25.27867
246.5,-10.9731655,25.259579
247.5,-10.9731655,25.234028
248.5,-10.9731655,25.205633
249.5,-10.9731655,25.169083
250.5,-10.9731655,25.127214
251.5,-10.9731655,25.090065
252.5,-10.9731655,25.057507
253.5,-10.9731655,25.033339
254.5,-10.9731655,25.014006
255.5,-10.9731655,25.001606
256.5,-10.9731655,24.990086
257.5,-10.9731655,24.960985
258.5,-10.9731655,24.936249
259.5,-10.9731655,24.914833
260.5,-10.9731655,24.88888
261.5,-10.9731655,24.86882
262.5,-10.9731655,24.868124
263.5,-10.9731655,24.881018
264.5,-10.9731655,24.863043
265.5,-10.9731655,24.835648
266.5,-10.9731655,24.792055
267.5,-10.9731655,24.692776
268.5,-10.9731655,24.562777
269.5,-10.9731655,24.444534
270.5,-10.9731655,24.345009
271.5,-10.9731655,24.24979
272.5,-10.9731655,24.186943
273.5,-10.9731655,24.179861
274.5,-10.9731655,24.2199
275.5,-10.9731655,24.227558
276.5,-10.9731655,24.312
277.5,-10.9731655,24.522612
278.5,-10.9731655,24.808207
279.5,-10.9731655,24.979948
280.5,-10.9731655,25.11284
281.5,-10.9731655,25.383492
323.5,-10.9731655,24.999708
324.5,-10.9731655,24.979645
325.5,-10.9731655,24.95393
326.5,-10.9731655,25.024706
327.5,-10.9731655,25.36089
328.5,-10.9731655,25.513487
329.5,-10.9731655,25.540617
330.5,-10.9731655,25.52251
331.5,-10.9731655,25.460363
332.5,-10.9731655,25.367914
333.5,-10.9731655,25.278913
334.5,-10.9731655,25.210617
335.5,-10.9731655,25.154615
336.5,-10.9731655,25.120863
337.5,-10.9731655,25.115597
338.5,-10.9731655,25.126844
339.5,-10.9731655,25.148594
340.5,-10.9731655,25.129713
341.5,-10.9731655,25.080978
342.5,-10.9731655,25.022194
343.5,-10.9731655,24.961971
344.5,-10.9731655,24.90314
345.5,-10.9731655,24.871277
346.5,-10.9731655,24.88205
347.5,-10.9731655,24.935816
348.5,-10.9731655,24.98683
349.5,-10.9731655,25.023571
350.5,-10.9731655,25.048302
351.5,-10.9731655,25.039919
352.5,-10.9731655,25.020493
353.5,-10.9731655,25.01286
354.5,-10.9731655,25.031227
355.5,-10.9731655,25.118498
356.5,-10.9731655,25.255648
357.5,-10.9731655,25.410446
358.5,-10.9731655,25.618736
359.5,-10.9731655,25.816204
0.5,-10.9731655,25.946278
1.5,-10.9731655,26.073402
2.5,-10.9731655,26.156551
3.5,-10.9731655,26.246662
4.5,-10.9731655,26.408033
5.5,-10.9731655,26.617683
6.5,-10.9731655,26.922676
7.5,-10.9731655,27.278278
8.5,-10.9731655,27.526558
9.5,-10.9731655,27.622837
10.5,-10.9731655,27.541628
11.5,-10.9731655,27.424137
12.5,-10.9731655,27.059544
41.5,-10.9731655,26.531466
42.5,-10.9731655,26.53577
43.5,-10.9731655,26.531076
44.5,-10.9731655,26.51504
45.5,-10.9731655,26.429241
46.5,-10.9731655,26.265923
47.5,-10.9731655,26.091
48.5,-10.9731655,25.897226
49.5,-10.9731655,25.722801
50.5,-10.9731655,25.621067
51.5,-10.9731655,25.616842
52.5,-10.9731655,25.714851
53.5,-10.9731655,25.8078
54.5,-10.9731655,25.858892
55.5,-10.9731655,25.875628
56.5,-10.9731655,25.863085
57.5,-10.9731655,25.854572
58.5,-10.9731655,25.846138
59.5,-10.9731655,25.83317
60.5,-10.043195,26.150957
61.5,-10.043195,26.163471
62.5,-10.043195,26.196608
63.5,-10.043195,26.233673
64.5,-10.043195,26.263975
65.5,-10.043195,26.28391
66.5,-10.043195,26.29129
67.5,-10.043195,26.283636
68.5,-10.043195,26.27244
69.5,-10.043195,26.26684
70.5,-10.043195,26.283195
71.5,-10.043195,26.313318
72.5,-10.043195,26.35146
73.5,-10.043195,26.39404
74.5,-10.043195,26.43455
75.5,-10.043195,26.463266
76.5,-10.043195,26.476372
77.5,-10.043195,26.473097
78.5,-10.043195,26.471872
79.5,-10.043195,26.477814
80.5,-10.043195,26.495796
81.5,-10.043195,26.527538
82.5,-10.043195,26.573044
83.5,-10.043195,26.629267
84.5,-10.043195,26.681786
85.5,-10.043195,26.72182
86.5,-10.043195,26.752535
87.5,-10.043195,26.78696
88.5,-10.043195,26.824236
89.5,-10.043195,26.865849
90.5,-10.043195,26.91421
91.5,-10.043195,26.992147
92.5,-10.043195,27.062061
93.5,-10.043195,27.115282
94.5,-10.043195,27.164698
95.5,-10.043195,27.209349
96.5,-10.043195,27.25431
97.5,-10.043195,27.294552
98.5,-10.043195,27.371567
99.5,-10.043195,27.493607
100.5,-10.043195,27.643133
101.5,-10.043195,27.801788
102.5,-10.043195,27.970411
103.5,-10.043195,28.124853
104.5,-10.043195,28.254646
105.5,-10.043195,28.36796
106.5,-10.043195,28.471832
107.5,-10.043195,28.575369
108.5,-10.043195,28.71144
109.5,-10.043195,28.842178
110.5,-10.043195,28.964233
111.5,-10.043195,29.114676
112.5,-10.043195,29.270117
113.5,-10.043195,29.437614
114.5,-10.043195,29.62734
115.5,-10.043195,29.857534
116.5,-10.043195,29.957165
117.5,-10.043195,29.87888
118.5,-10.043195,29.416348
119.5,-10.043195,29.243372
120.5,-10.043195,29.396498
121.5,-10.043195,29.471663
122.5,-10.043195,29.52758
123.5,-10.043195,29.612837
126.5,-10.043195,29.136787
127.5,-10.043195,29.005875
128.5,-10.043195,28.915844
129.5,-10.043195,28.786861
130.5,-10.043195,28.667576
131.5,-10.043195,28.589973
132.5,-10.043195,28.534054
133.5,-10.043195,28.495935
134.5,-10.043195,28.514748
135.5,-10.043195,28.585445
136.5,-10.043195,28.623947
137.5,-10.043195,28.60736
138.5,-10.043195,28.62304
139.5,-10.043195,28.601973
140.5,-10.043195,28.577074
141.5,-10.043195,28.489576
143.5,-10.043195,27.961027
144.5,-10.043195,28.022915
145.5,-10.043195,28.151196
146.5,-10.043195,28.339813
147.5,-10.043195,28.322353
151.5,-10.043195,28.370783
152.5,-10.043195,28.545664
153.5,-10.043195,28.973349
154.5,-10.043195,29.360577
155.5,-10.043195,29.550943
156.5,-10.043195,29.70341
157.5,-10.043195,29.797562
158.5,-10.043195,29.852428
159.5,-10.043195,29.611925
162.5,-10.043195,28.766996
163.5,-10.043195,28.471258
164.5,-10.043195,28.27891
165.5,-10.043195,28.192516
166.5,-10.043195,28.17184
167.5,-10.043195,28.19137
168.5,-10.043195,28.220306
169.5,-10.043195,28.24975
170.5,-10.043195,28.274317
171.5,-10.043195,28.29413
172.5,-10.043195,28.304398
173.5,-10.043195,28.307388
174.5,-10.043195,28.301031
175.5,-10.043195,28.298103
176.5,-10.043195,28.299467
177.5,-10.043195,28.286314
178.5,-10.043195,28.26626
179.5,-10.043195,28.250835
180.5,-10.043195,28.23653
181.5,-10.043195,28.230124
182.5,-10.043195,28.221264
183.5,-10.043195,28.205538
184.5,-10.043195,28.193884
185.5,-10.043195,28.167488
186.5,-10.043195,28.131302
187.5,-10.043195,28.085606
188.5,-10.043195,28.045643
189.5,-10.043195,28.010588
190.5,-10.043195,27.979073
191.5,-10.043195,27.94516
192.5,-10.043195,27.922108
193.5,-10.043195,27.900038
194.5,-10.043195,27.857988
195.5,-10.043195,27.8096
196.5,-10.043195,27.764526
197.5,-10.043195,27.717222
198.5,-10.043195,27.665943
199.5,-10.043195,27.620438
200.5,-10.043195,27.582087
201.5,-10.043195,27.545584
202.5,-10.043195,27.491379
203.5,-10.043195,27.43538
204.5,-10.043195,27.377043
205.5,-10.043195,27.311195
206.5,-10.043195,27.245092
207.5,-10.043195,27.18341
208.5,-10.043195,27.12939
209.5,-10.043195,27.081844
210.5,-10.043195,27.035534
211.5,-10.043195,26.98559
212.5,-10.043195,26.934067
213.5,-10.043195,26.880207
214.5,-10.043195,26.823715
215.5,-10.043195,26.765993
216.5,-10.043195,26.713228
217.5,-10.043195,26.665197
218.5,-10.043195,26.618877
219.5,-10.043195,26.570898
220.5,-10.043195,26.52556
221.5,-10.043195,26.479065
222.5,-10.043195,26.42651
223.5,-10.043195,26.376825
224.5,-10.043195,26.330885
225.5,-10.043195,26.28696
226.5,-10.043195,26.248034
227.5,-10.043195,26.209827
228.5,-10.043195,26.172293
229.5,-10.043195,26.136217
230.5,-10.043195,26.09051
231.5,-10.043195,26.04392
232.5,-10.043195,25.996357
233.5,-10.043195,25.944677
234.5,-10.043195,25.900293
235.5,-10.043195,25.86138
236.5,-10.043195,25.825266
237.5,-10.043195,25.794746
238.5,-10.043195,25.76492
239.5,-10.043195,25.729366
240.5,-10.043195,25.694242
241.5,-10.043195,25.656445
242.5,-10.043195,25.616861
243.5,-10.043195,25.582644
244.5,-10.043195,25.554003
245.5,-10.043195,25.530739
246.5,-10.043195,25.509045
247.5,-10.043195,25.481855
248.5,-10.043195,25.45409
249.5,-10.043195,25.421913
250.5,-10.043195,25.384531
251.5,-10.043195,25.353773
252.5,-10.043195,25.327616
253.5,-10.043195,25.304792
254.5,-10.043195,25.283512
255.5,-10.043195,25.269194
256.5,-10.043195,25.25712
257.5,-10.043195,25.226418
258.5,-10.043195,25.202337
259.5,-10.043195,25.184486
260.5,-10.043195,25.163841
261.5,-10.043195,25.144207
262.5,-10.043195,25.138746
263.5,-10.043195,25.14158
264.5,-10.043195,25.1111
265.5,-10.043195,25.068539
266.5,-10.043195,25.011387
267.5,-10.043195,24.909601
268.5,-10.043195,24.783628
269.5,-10.043195,24.675966
270.5,-10.043195,24.599186
271.5,-10.043195,24.534645
272.5,-10.043195,24.506144
273.5,-10.043195,24.536589
274.5,-10.043195,24.612888
275.5,-10.043195,24.640533
276.5,-10.043195,24.718636
277.5,-10.043195,24.914766
278.5,-10.043195,25.213076
279.5,-10.043195,25.399324
280.5,-10.043195,25.502459
281.5,-10.043195,25.719416
324.5,-10.043195,25.046759
325.5,-10.043195,25.015533
326.5,-10.043195,25.126322
327.5,-10.043195,25.543818
328.5,-10.043195,25.71546
329.5,-10.043195,25.769352
330.5,-10.043195,25.770481
331.5,-10.043195,25.725061
332.5,-10.043195,25.645561
333.5,-10.043195,25.569178
334.5,-10.043195,25.5104
335.5,-10.043195,25.462868
336.5,-10.043195,25.438559
337.5,-10.043195,25.441109
338.5,-10.043195,25.457558
339.5,-10.043195,25.483835
340.5,-10.043195,25.47052
341.5,-10.043195,25.42783
342.5,-10.043195,25.373606
343.5,-10.043195,25.319681
344.5,-10.043195,25.271244
345.5,-10.043195,25.249212
346.5,-10.043195,25.267788
347.5,-10.043195,25.32865
348.5,-10.043195,25.38458
349.5,-10.043195,25.422878
350.5,-10.043195,25.446266
351.5,-10.043195,25.439365
352.5,-10.043195,25.424059
353.5,-10.043195,25.421934
354.5,-10.043195,25.456251
355.5,-10.043195,25.564228
356.5,-10.043195,25.72597
357.5,-10.043195,25.891365
358.5,-10.043195,26.090548
359.5,-10.043195,26.271864
0.5,-10.043195,26.37857
1.5,-10.043195,26.478098
2.5,-10.043195,26.546251
3.5,-10.043195,26.63187
4.5,-10.043195,26.794952
5.5,-10.043195,27.01747
6.5,-10.043195,27.31106
7.5,-10.043195,27.625265
8.5,-10.043195,27.809013
9.5,-10.043195,27.847609
10.5,-10.043195,27.737207
11.5,-10.043195,27.59948
12.5,-10.043195,27.167513
41.5,-10.043195,26.492151
42.5,-10.043195,26.44308
43.5,-10.043195,26.38492
44.5,-10.043195,26.328506
45.5,-10.043195,26.242407
46.5,-10.043195,26.115902
47.5,-10.043195,25.992514
48.5,-10.043195,25.870766
49.5,-10.043195,25.779907
50.5,-10.043195,25.777187
51.5,-10.043195,25.85323
52.5,-10.043195,25.9542
53.5,-10.043195,26.065233
54.5,-10.043195,26.152502
55.5,-10.043195,26.208809
56.5,-10.043195,26.213812
57.5,-10.043195,26.2068
58.5,-10.043195,26.191854
59.5,-10.043195,26.1668
60.5,-9.156657,26.49935
61.5,-9.156657,26.503187
62.5,-9.156657,26.542276
63.5,-9.156657,26.595673
64.5,-9.156657,26.644964
65.5,-9.156657,26.681574
66.5,-9.156657,26.7045
67.5,-9.156657,26.706783
68.5,-9.156657,26.696518
69.5,-9.156657,26.685184
70.5,-9.156657,26.696896
71.5,-9.156657,26.722658
72.5,-9.156657,26.759476
73.5,-9.156657,26.802063
74.5,-9.156657,26.845758
75.5,-9.156657,26.87713
76.5,-9.156657,26.890766
77.5,-9.156657,26.88573
78.5,-9.156657,26.880482
79.5,-9.156657,26.881037
80.5,-9.156657,26.89547
81.5,-9.156657,26.921812
82.5,-9.156657,26.95962
83.5,-9.156657,27.015759
84.5,-9.156657,27.0678
85.5,-9.156657,27.103893
86.5,-9.156657,27.128136
87.5,-9.156657,27.159227
88.5,-9.156657,27.193432
89.5,-9.156657,27.232946
90.5,-9.156657,27.276556
91.5,-9.156657,27.351114
92.5,-9.156657,27.42047
93.5,-9.156657,27.467167
94.5,-9.156657,27.50527
95.5,-9.156657,27.54295
96.5,-9.156657,27.588615
97.5,-9.156657,27.634642
98.5,-9.156657,27.71677
99.5,-9.156657,27.852541
100.5,-9.156657,28.03203
101.5,-9.156657,28.231192
102.5,-9.156657,28.439732
103.5,-9.156657,28.636663
104.5,-9.156657,28.78996
105.5,-9.156657,28.899172
106.5,-9.156657,28.971796
107.5,-9.156657,29.005983
108.5,-9.156657,29.05491
109.5,-9.156657,29.10517
110.5,-9.156657,29.134693
111.5,-9.156657,29.26591
112.5,-9.156657,29.374655
113.5,-9.156657,29.461288
114.5,-9.156657,29.579054
115.5,-9.156657,29.91713
116.5,-9.156657,30.149761
117.5,-9.156657,30.081188
118.5,-9.156657,29.6734
119.5,-9.156657,29.461649
120.5,-9.156657,29.548073
121.5,-9.156657,29.589909
122.5,-9.156657,29.596502
123.5,-9.156657,29.529139
124.5,-9.156657,29.539452
127.5,-9.156657,28.990309
128.5,-9.156657,28.885403
129.5,-9.156657,28.799034
130.5,-9.156657,28.736036
131.5,-9.156657,28.746181
132.5,-9.156657,28.788677
133.5,-9.156657,28.805477
134.5,-9.156657,28.820204
135.5,-9.156657,29.012377
136.5,-9.156657,29.164679
137.5,-9.156657,29.165236
138.5,-9.156657,28.931297
139.5,-9.156657,28.822603
140.5,-9.156657,28.832092
143.5,-9.156657,28.237741
144.5,-9.156657,28.270367
145.5,-9.156657,28.347971
146.5,-9.156657,28.510221
150.5,-9.156657,28.801977
151.5,-9.156657,28.724442
152.5,-9.156657,28.891024
153.5,-9.156657,29.327997
154.5,-9.156657,29.683714
155.5,-9.156657,29.853113
156.5,-9.156657,30.010067
157.5,-9.156657,30.019972
158.5,-9.156657,30.105042
161.5,-9.156657,29.100985
162.5,-9.156657,28.83949
163.5,-9.156657,28.56743
164.5,-9.156657,28.405802
165.5,-9.156657,28.326645
166.5,-9.156657,28.314793
167.5,-9.156657,28.349987
168.5,-9.156657,28.39238
169.5,-9.156657,28.433796
170.5,-9.156657,28.465374
171.5,-9.156657,28.487204
172.5,-9.156657,28.499346
173.5,-9.156657,28.503778
174.5,-9.156657,28.49322
175.5,-9.156657,28.481834
176.5,-9.156657,28.473864
177.5,-9.156657,28.452665
178.5,-9.156657,28.42472
179.5,-9.156657,28.402788
180.5,-9.156657,28.384806
181.5,-9.156657,28.376583
182.5,-9.156657,28.365881
183.5,-9.156657,28.348534
184.5,-9.156657,28.335554
185.5,-9.156657,28.308706
186.5,-9.156657,28.272032
187.5,-9.156657,28.22565
188.5,-9.156657,28.185892
189.5,-9.156657,28.15089
190.5,-9.156657,28.11979
191.5,-9.156657,28.084805
192.5,-9.156657,28.058804
193.5,-9.156657,28.034315
194.5,-9.156657,27.98917
195.5,-9.156657,27.935339
196.5,-9.156657,27.885193
197.5,-9.156657,27.835407
198.5,-9.156657,27.78261
199.5,-9.156657,27.735378
200.5,-9.156657,27.696539
201.5,-9.156657,27.660954
202.5,-9.156657,27.606663
203.5,-9.156657,27.549704
204.5,-9.156657,27.491434
205.5,-9.156657,27.427938
206.5,-9.156657,27.364937
207.5,-9.156657,27.306767
208.5,-9.156657,27.257568
209.5,-9.156657,27.214266
210.5,-9.156657,27.169813
211.5,-9.156657,27.120247
212.5,-9.156657,27.068138
213.5,-9.156657,27.01377
214.5,-9.156657,26.958038
215.5,-9.156657,26.902534
216.5,-9.156657,26.856146
217.5,-9.156657,26.81741
218.5,-9.156657,26.780104
219.5,-9.156657,26.74136
220.5,-9.156657,26.70431
221.5,-9.156657,26.664173
222.5,-9.156657,26.612974
223.5,-9.156657,26.559721
224.5,-9.156657,26.509712
225.5,-9.156657,26.461863
226.5,-9.156657,26.41898
227.5,-9.156657,26.38008
228.5,-9.156657,26.345377
229.5,-9.156657,26.313858
230.5,-9.156657,26.274303
231.5,-9.156657,26.23378
232.5,-9.156657,26.190275
233.5,-9.156657,26.139278
234.5,-9.156657,26.093527
235.5,-9.156657,26.052889
236.5,-9.156657,26.015888
237.5,-9.156657,25.986523
238.5,-9.156657,25.960058
239.5,-9.156657,25.93115
240.5,-9.156657,25.903048
241.5,-9.156657,25.871313
242.5,-9.156657,25.836763
243.5,-9.156657,25.80466
244.5,-9.156657,25.77262
245.5,-9.156657,25.743694
246.5,-9.156657,25.71735
247.5,-9.156657,25.687813
248.5,-9.156657,25.65859
249.5,-9.156657,25.627785
250.5,-9.156657,25.594847
251.5,-9.156657,25.568842
252.5,-9.156657,25.546047
253.5,-9.156657,25.523897
254.5,-9.156657,25.50205
255.5,-9.156657,25.486267
256.5,-9.156657,25.471962
257.5,-9.156657,25.44188
258.5,-9.156657,25.420488
259.5,-9.156657,25.406355
260.5,-9.156657,25.388407
261.5,-9.156657,25.370121
262.5,-9.156657,25.36275
263.5,-9.156657,25.35826
264.5,-9.156657,25.32158
265.5,-9.156657,25.273167
266.5,-9.156657,25.215551
267.5,-9.156657,25.125185
268.5,-9.156657,25.015759
269.5,-9.156657,24.925241
270.5,-9.156657,24.868444
271.5,-9.156657,24.824087
272.5,-9.156657,24.809065
273.5,-9.156657,24.8548
274.5,-9.156657,24.940704
275.5,-9.156657,24.96249
276.5,-9.156657,25.05624
277.5,-9.156657,25.282986
278.5,-9.156657,25.626793
279.5,-9.156657,25.839869
280.5,-9.156657,25.874426
325.5,-9.156657,25.165928
326.5,-9.156657,25.287622
327.5,-9.156657,25.726606
328.5,-9.156657,25.899242
329.5,-9.156657,25.966528
330.5,-9.156657,25.988337
331.5,-9.156657,25.968092
332.5,-9.156657,25.913092
333.5,-9.156657,25.853334
334.5,-9.156657,25.805632
