region,time,lev,calc
Indian,1966,5500.0,1.2108068e-05
Indian,1966,6500.0,8.755129e-06
Indian,1966,7500.0,6.3343296e-06
Indian,1966,8500.0,4.5557595e-06
Indian,1966,9500.0,3.1820466e-06
Indian,1966,10500.0,2.176627e-06
Indian,1966,11500.0,1.4925085e-06
Indian,1966,12500.0,1.0785654e-06
Indian,1966,13500.0,8.51314e-07
Indian,1966,14500.0,7.0622184e-07
Indian,1967,500.0,2.7480368e-05
Indian,1967,1500.0,2.6729418e-05
Indian,1967,2500.0,2.382434e-05
Indian,1967,3500.0,1.9979087e-05
Indian,1967,4500.0,1.5737445e-05
Indian,1967,5500.0,1.1574208e-05
Indian,1967,6500.0,8.344105e-06
Indian,1967,7500.0,6.1070236e-06
Indian,1967,8500.0,4.4598055e-06
Indian,1967,9500.0,3.1644397e-06
Indian,1967,10500.0,2.1956514e-06
Indian,1967,11500.0,1.5207179e-06
Indian,1967,12500.0,1.1150429e-06
Indian,1967,13500.0,8.903049e-07
Indian,1967,14500.0,7.403684e-07
Indian,1968,500.0,2.6382846e-05
Indian,1968,1500.0,2.5671248e-05
Indian,1968,2500.0,2.26052e-05
Indian,1968,3500.0,1.8824048e-05
Indian,1968,4500.0,1.5332822e-05
Indian,1968,5500.0,1.165274e-05
Indian,1968,6500.0,8.43531e-06
Indian,1968,7500.0,6.167108e-06
Indian,1968,8500.0,4.52183e-06
Indian,1968,9500.0,3.2216433e-06
Indian,1968,10500.0,2.2340191e-06
Indian,1968,11500.0,1.5326183e-06
Indian,1968,12500.0,1.0954635e-06
Indian,1968,13500.0,8.5412756e-07
Indian,1968,14500.0,6.9627805e-07
Indian,1969,500.0,2.8689008e-05
Indian,1969,1500.0,2.785864e-05
Indian,1969,2500.0,2.4192432e-05
Indian,1969,3500.0,1.9956677e-05
Indian,1969,4500.0,1.6124313e-05
Indian,1969,5500.0,1.2134599e-05
Indian,1969,6500.0,8.814838e-06
Indian,1969,7500.0,6.423189e-06
Indian,1969,8500.0,4.668877e-06
Indian,1969,9500.0,3.289019e-06
Indian,1969,10500.0,2.2488416e-06
Indian,1969,11500.0,1.511702e-06
Indian,1969,12500.0,1.0663988e-06
Indian,1969,13500.0,8.385506e-07
Indian,1969,14500.0,7.0494946e-07
Indian,1970,500.0,2.5695836e-05
Indian,1970,1500.0,2.5066567e-05
Indian,1970,2500.0,2.2765285e-05
Indian,1970,3500.0,1.9507968e-05
Indian,1970,4500.0,1.5962583e-05
Indian,1970,5500.0,1.2188013e-05
Indian,1970,6500.0,8.949404e-06
Indian,1970,7500.0,6.525277e-06
Indian,1970,8500.0,4.6940245e-06
Indian,1970,9500.0,3.2666546e-06
Indian,1970,10500.0,2.2184108e-06
Indian,1970,11500.0,1.4979062e-06
Indian,1970,12500.0,1.0754774e-06
Indian,1970,13500.0,8.596505e-07
Indian,1970,14500.0,7.2501035e-07
Indian,1971,500.0,2.7402488e-05
Indian,1971,1500.0,2.6666634e-05
Indian,1971,2500.0,2.3670644e-05
Indian,1971,3500.0,2.0075926e-05
Indian,1971,4500.0,1.6012007e-05
Indian,1971,5500.0,1.1898197e-05
Indian,1971,6500.0,8.62247e-06
Indian,1971,7500.0,6.2992076e-06
Indian,1971,8500.0,4.5913725e-06
Indian,1971,9500.0,3.2541534e-06
Indian,1971,10500.0,2.2614802e-06
Indian,1971,11500.0,1.5620166e-06
Indian,1971,12500.0,1.1242774e-06
Indian,1971,13500.0,8.8505624e-07
Indian,1971,14500.0,7.358093e-07
Indian,1972,500.0,3.2177373e-05
Indian,1972,1500.0,3.127312e-05
Indian,1972,2500.0,2.7473567e-05
Indian,1972,3500.0,2.215912e-05
Indian,1972,4500.0,1.661703e-05
Indian,1972,5500.0,1.1914149e-05
Indian,1972,6500.0,8.591262e-06
Indian,1972,7500.0,6.3189286e-06
Indian,1972,8500.0,4.5969946e-06
Indian,1972,9500.0,3.2420376e-06
Indian,1972,10500.0,2.2365648e-06
Indian,1972,11500.0,1.5358329e-06
Indian,1972,12500.0,1.1058193e-06
Indian,1972,13500.0,8.606878e-07
Indian,1972,14500.0,6.9755725e-07
Indian,1973,500.0,2.5751162e-05
Indian,1973,1500.0,2.5140447e-05
Indian,1973,2500.0,2.2894552e-05
Indian,1973,3500.0,1.9574374e-05
Indian,1973,4500.0,1.587981e-05
Indian,1973,5500.0,1.1913106e-05
Indian,1973,6500.0,8.559725e-06
Indian,1973,7500.0,6.1592964e-06
Indian,1973,8500.0,4.4063986e-06
Indian,1973,9500.0,3.0549659e-06
Indian,1973,10500.0,2.074743e-06
Indian,1973,11500.0,1.4057341e-06
Indian,1973,12500.0,1.0072864e-06
Indian,1973,13500.0,7.9279596e-07
Indian,1973,14500.0,6.569002e-07
Indian,1974,500.0,2.5432386e-05
Indian,1974,1500.0,2.4840765e-05
Indian,1974,2500.0,2.2393651e-05
Indian,1974,3500.0,1.8957606e-05
Indian,1974,4500.0,1.5486079e-05
Indian,1974,5500.0,1.1663995e-05
Indian,1974,6500.0,8.382833e-06
Indian,1974,7500.0,6.1100027e-06
Indian,1974,8500.0,4.4419453e-06
Indian,1974,9500.0,3.1292318e-06
Indian,1974,10500.0,2.160146e-06
Indian,1974,11500.0,1.4904614e-06
Indian,1974,12500.0,1.0868629e-06
Indian,1974,13500.0,8.703335e-07
Indian,1974,14500.0,7.2682565e-07
Indian,1975,500.0,2.7553815e-05
Indian,1975,1500.0,2.6817823e-05
Indian,1975,2500.0,2.3735858e-05
Indian,1975,3500.0,1.9711799e-05
Indian,1975,4500.0,1.602728e-05
Indian,1975,5500.0,1.217732e-05
Indian,1975,6500.0,8.870094e-06
Indian,1975,7500.0,6.508671e-06
Indian,1975,8500.0,4.7658928e-06
Indian,1975,9500.0,3.3794538e-06
Indian,1975,10500.0,2.352616e-06
Indian,1975,11500.0,1.6329568e-06
Indian,1975,12500.0,1.1874442e-06
Indian,1975,13500.0,9.4204705e-07
Indian,1975,14500.0,7.848413e-07
Indian,1976,500.0,2.9182682e-05
Indian,1976,1500.0,2.8410366e-05
Indian,1976,2500.0,2.5132966e-05
Indian,1976,3500.0,2.0657704e-05
Indian,1976,4500.0,1.645999e-05
Indian,1976,5500.0,1.2214808e-05
Indian,1976,6500.0,8.812289e-06
Indian,1976,7500.0,6.426489e-06
Indian,1976,8500.0,4.6583905e-06
Indian,1976,9500.0,3.2788107e-06
Indian,1976,10500.0,2.2497939e-06
Indian,1976,11500.0,1.5338359e-06
Indian,1976,12500.0,1.0933546e-06
Indian,1976,13500.0,8.456568e-07
Indian,1976,14500.0,6.854663e-07
Indian,1977,500.0,2.8283319e-05
Indian,1977,1500.0,2.7551769e-05
Indian,1977,2500.0,2.4308612e-05
Indian,1977,3500.0,1.973303e-05
Indian,1977,4500.0,1.5721014e-05
Indian,1977,5500.0,1.17367135e-05
Indian,1977,6500.0,8.423795e-06
Indian,1977,7500.0,6.1262517e-06
Indian,1977,8500.0,4.4820404e-06
Indian,1977,9500.0,3.1847799e-06
Indian,1977,10500.0,2.2090874e-06
Indian,1977,11500.0,1.5232137e-06
Indian,1977,12500.0,1.1050923e-06
Indian,1977,13500.0,8.7507533e-07
Indian,1977,14500.0,7.2211327e-07
Indian,1978,500.0,2.7422335e-05
Indian,1978,1500.0,2.6728158e-05
Indian,1978,2500.0,2.3643013e-05
Indian,1978,3500.0,1.9502932e-05
Indian,1978,4500.0,1.5631027e-05
Indian,1978,5500.0,1.1599423e-05
Indian,1978,6500.0,8.342641e-06
Indian,1978,7500.0,6.0910857e-06
Indian,1978,8500.0,4.490883e-06
Indian,1978,9500.0,3.2436067e-06
Indian,1978,10500.0,2.3028879e-06
Indian,1978,11500.0,1.6211321e-06
Indian,1978,12500.0,1.1880594e-06
Indian,1978,13500.0,9.4439207e-07
Indian,1978,14500.0,7.8222786e-07
Indian,1979,500.0,2.6410124e-05
Indian,1979,1500.0,2.5734596e-05
Indian,1979,2500.0,2.325758e-05
Indian,1979,3500.0,1.9996154e-05
Indian,1979,4500.0,1.6382583e-05
Indian,1979,5500.0,1.2110255e-05
Indian,1979,6500.0,8.658542e-06
Indian,1979,7500.0,6.2309086e-06
Indian,1979,8500.0,4.504e-06
Indian,1979,9500.0,3.1701516e-06
Indian,1979,10500.0,2.1857916e-06
Indian,1979,11500.0,1.497185e-06
Indian,1979,12500.0,1.0799906e-06
Indian,1979,13500.0,8.530003e-07
Indian,1979,14500.0,7.050252e-07
Indian,1980,500.0,2.451686e-05
Indian,1980,1500.0,2.3954548e-05
Indian,1980,2500.0,2.1859074e-05
Indian,1980,3500.0,1.8806946e-05
Indian,1980,4500.0,1.572465e-05
Indian,1980,5500.0,1.2149033e-05
Indian,1980,6500.0,8.8921715e-06
Indian,1980,7500.0,6.501479e-06
Indian,1980,8500.0,4.704222e-06
Indian,1980,9500.0,3.2785156e-06
Indian,1980,10500.0,2.2333911e-06
Indian,1980,11500.0,1.5156091e-06
Indian,1980,12500.0,1.0920543e-06
Indian,1980,13500.0,8.7589234e-07
Indian,1980,14500.0,7.451339e-07
Indian,1981,500.0,2.5006972e-05
Indian,1981,1500.0,2.4374565e-05
Indian,1981,2500.0,2.1970836e-05
Indian,1981,3500.0,1.8687215e-05
Indian,1981,4500.0,1.544295e-05
Indian,1981,5500.0,1.1936385e-05
Indian,1981,6500.0,8.761896e-06
Indian,1981,7500.0,6.4305673e-06
Indian,1981,8500.0,4.6796654e-06
Indian,1981,9500.0,3.2962291e-06
Indian,1981,10500.0,2.26219e-06
Indian,1981,11500.0,1.5331908e-06
Indian,1981,12500.0,1.0855196e-06
Indian,1981,13500.0,8.4398226e-07
Indian,1981,14500.0,6.977779e-07
Indian,1982,500.0,2.7019238e-05
Indian,1982,1500.0,2.6327296e-05
Indian,1982,2500.0,2.3259952e-05
Indian,1982,3500.0,1.9494391e-05
Indian,1982,4500.0,1.5806561e-05
Indian,1982,5500.0,1.199314e-05
Indian,1982,6500.0,8.621833e-06
Indian,1982,7500.0,6.236863e-06
Indian,1982,8500.0,4.4565045e-06
Indian,1982,9500.0,3.0914068e-06
Indian,1982,10500.0,2.121969e-06
Indian,1982,11500.0,1.4540096e-06
Indian,1982,12500.0,1.046761e-06
Indian,1982,13500.0,8.3004863e-07
Indian,1982,14500.0,6.9463266e-07
Indian,1983,500.0,2.976742e-05
Indian,1983,1500.0,2.8878338e-05
Indian,1983,2500.0,2.5342773e-05
Indian,1983,3500.0,2.0791547e-05
Indian,1983,4500.0,1.6378855e-05
Indian,1983,5500.0,1.1989775e-05
Indian,1983,6500.0,8.524188e-06
Indian,1983,7500.0,6.1663523e-06
Indian,1983,8500.0,4.4640033e-06
Indian,1983,9500.0,3.151254e-06
Indian,1983,10500.0,2.174481e-06
Indian,1983,11500.0,1.4850701e-06
Indian,1983,12500.0,1.0548296e-06
Indian,1983,13500.0,8.192242e-07
Indian,1983,14500.0,6.6821576e-07
Indian,1984,500.0,2.7499942e-05
Indian,1984,1500.0,2.6751875e-05
Indian,1984,2500.0,2.3687977e-05
Indian,1984,3500.0,1.9620138e-05
Indian,1984,4500.0,1.561231e-05
Indian,1984,5500.0,1.1698083e-05
Indian,1984,6500.0,8.330993e-06
Indian,1984,7500.0,6.0211505e-06
Indian,1984,8500.0,4.3865e-06
Indian,1984,9500.0,3.1204836e-06
Indian,1984,10500.0,2.167912e-06
Indian,1984,11500.0,1.4868791e-06
Indian,1984,12500.0,1.0631736e-06
Indian,1984,13500.0,8.2705986e-07
Indian,1984,14500.0,6.762994e-07
Indian,1985,500.0,2.9199262e-05
Indian,1985,1500.0,2.840585e-05
Indian,1985,2500.0,2.5267502e-05
Indian,1985,3500.0,2.1040889e-05
Indian,1985,4500.0,1.6595188e-05
Indian,1985,5500.0,1.2285573e-05
Indian,1985,6500.0,8.9610685e-06
Indian,1985,7500.0,6.5965164e-06
Indian,1985,8500.0,4.8031843e-06
Indian,1985,9500.0,3.389359e-06
Indian,1985,10500.0,2.3378702e-06
Indian,1985,11500.0,1.6008412e-06
Indian,1985,12500.0,1.1509945e-06
Indian,1985,13500.0,9.0072245e-07
Indian,1985,14500.0,7.370587e-07
Indian,1986,500.0,2.5440411e-05
Indian,1986,1500.0,2.4806499e-05
Indian,1986,2500.0,2.236119e-05
Indian,1986,3500.0,1.9012019e-05
Indian,1986,4500.0,1.5386826e-05
Indian,1986,5500.0,1.1597451e-05
Indian,1986,6500.0,8.370352e-06
Indian,1986,7500.0,6.111572e-06
Indian,1986,8500.0,4.4158696e-06
Indian,1986,9500.0,3.0868232e-06
Indian,1986,10500.0,2.117797e-06
Indian,1986,11500.0,1.4515371e-06
Indian,1986,12500.0,1.049676e-06
Indian,1986,13500.0,8.326678e-07
Indian,1986,14500.0,6.9133785e-07
Indian,1987,500.0,2.8205324e-05
Indian,1987,1500.0,2.737723e-05
Indian,1987,2500.0,2.4140574e-05
Indian,1987,3500.0,2.0136773e-05
Indian,1987,4500.0,1.623709e-05
Indian,1987,5500.0,1.21092025e-05
Indian,1987,6500.0,8.45754e-06
Indian,1987,7500.0,6.0528746e-06
Indian,1987,8500.0,4.367108e-06
Indian,1987,9500.0,3.093889e-06
Indian,1987,10500.0,2.162917e-06
Indian,1987,11500.0,1.504734e-06
Indian,1987,12500.0,1.0991619e-06
Indian,1987,13500.0,8.8101183e-07
Indian,1987,14500.0,7.42812e-07
Indian,1988,500.0,2.671596e-05
Indian,1988,1500.0,2.6008625e-05
Indian,1988,2500.0,2.3467008e-05
Indian,1988,3500.0,2.00958e-05
Indian,1988,4500.0,1.600068e-05
Indian,1988,5500.0,1.2115329e-05
Indian,1988,6500.0,8.861284e-06
Indian,1988,7500.0,6.44745e-06
Indian,1988,8500.0,4.6471077e-06
Indian,1988,9500.0,3.283255e-06
Indian,1988,10500.0,2.2842314e-06
Indian,1988,11500.0,1.5799517e-06
Indian,1988,12500.0,1.1405614e-06
Indian,1988,13500.0,8.946978e-07
Indian,1988,14500.0,7.373377e-07
Indian,1989,500.0,2.5817211e-05
Indian,1989,1500.0,2.5156973e-05
Indian,1989,2500.0,2.2672608e-05
Indian,1989,3500.0,1.9216463e-05
Indian,1989,4500.0,1.5479289e-05
Indian,1989,5500.0,1.16446045e-05
Indian,1989,6500.0,8.4629855e-06
Indian,1989,7500.0,6.193784e-06
Indian,1989,8500.0,4.520854e-06
Indian,1989,9500.0,3.1958443e-06
Indian,1989,10500.0,2.2164295e-06
Indian,1989,11500.0,1.5336946e-06
Indian,1989,12500.0,1.1181158e-06
Indian,1989,13500.0,8.8909616e-07
Indian,1989,14500.0,7.378756e-07
Indian,1990,500.0,2.7350372e-05
Indian,1990,1500.0,2.6593014e-05
Indian,1990,2500.0,2.3608189e-05
Indian,1990,3500.0,1.9599882e-05
Indian,1990,4500.0,1.5744488e-05
Indian,1990,5500.0,1.1984101e-05
Indian,1990,6500.0,8.607372e-06
Indian,1990,7500.0,6.258359e-06
Indian,1990,8500.0,4.5441234e-06
Indian,1990,9500.0,3.1905458e-06
Indian,1990,10500.0,2.1986427e-06
Indian,1990,11500.0,1.5257958e-06
Indian,1990,12500.0,1.1217827e-06
Indian,1990,13500.0,9.030863e-07
Indian,1990,14500.0,7.5919564e-07
Indian,1991,500.0,2.5982454e-05
Indian,1991,1500.0,2.5327721e-05
Indian,1991,2500.0,2.2768008e-05
Indian,1991,3500.0,1.9234298e-05
Indian,1991,4500.0,1.5683572e-05
Indian,1991,5500.0,1.1999988e-05
Indian,1991,6500.0,8.625772e-06
Indian,1991,7500.0,6.2621475e-06
Indian,1991,8500.0,4.5608467e-06
Indian,1991,9500.0,3.2479152e-06
Indian,1991,10500.0,2.2691402e-06
Indian,1991,11500.0,1.571453e-06
Indian,1991,12500.0,1.1339218e-06
Indian,1991,13500.0,8.872522e-07
Indian,1991,14500.0,7.2580633e-07
Indian,1992,500.0,2.6672133e-05
Indian,1992,1500.0,2.5997206e-05
Indian,1992,2500.0,2.3402165e-05
Indian,1992,3500.0,1.98545e-05
Indian,1992,4500.0,1.6063997e-05
Indian,1992,5500.0,1.2002583e-05
Indian,1992,6500.0,8.697642e-06
Indian,1992,7500.0,6.307017e-06
Indian,1992,8500.0,4.507028e-06
Indian,1992,9500.0,3.1329796e-06
Indian,1992,10500.0,2.152364e-06
Indian,1992,11500.0,1.4816912e-06
Indian,1992,12500.0,1.0699431e-06
Indian,1992,13500.0,8.369877e-07
Indian,1992,14500.0,6.8090065e-07
Indian,1993,500.0,2.6684802e-05
Indian,1993,1500.0,2.5915537e-05
Indian,1993,2500.0,2.3049437e-05
Indian,1993,3500.0,1.956136e-05
Indian,1993,4500.0,1.5942953e-05
Indian,1993,5500.0,1.1832148e-05
Indian,1993,6500.0,8.482815e-06
Indian,1993,7500.0,6.150742e-06
Indian,1993,8500.0,4.4585336e-06
Indian,1993,9500.0,3.1466514e-06
Indian,1993,10500.0,2.19103e-06
Indian,1993,11500.0,1.528101e-06
Indian,1993,12500.0,1.1234903e-06
Indian,1993,13500.0,8.995774e-07
Indian,1993,14500.0,7.5304115e-07
Indian,1994,500.0,2.8823857e-05
Indian,1994,1500.0,2.8087281e-05
Indian,1994,2500.0,2.4755165e-05
Indian,1994,3500.0,2.0284562e-05
Indian,1994,4500.0,1.6244416e-05
Indian,1994,5500.0,1.2069645e-05
Indian,1994,6500.0,8.671672e-06
Indian,1994,7500.0,6.309066e-06
Indian,1994,8500.0,4.6251325e-06
Indian,1994,9500.0,3.3148258e-06
Indian,1994,10500.0,2.3427783e-06
Indian,1994,11500.0,1.6476804e-06
Indian,1994,12500.0,1.2076703e-06
Indian,1994,13500.0,9.594181e-07
Indian,1994,14500.0,8.034614e-07
Indian,1995,500.0,2.5458115e-05
Indian,1995,1500.0,2.4858758e-05
Indian,1995,2500.0,2.2398877e-05
Indian,1995,3500.0,1.9079316e-05
Indian,1995,4500.0,1.5631189e-05
Indian,1995,5500.0,1.1827023e-05
Indian,1995,6500.0,8.68984e-06
Indian,1995,7500.0,6.439822e-06
Indian,1995,8500.0,4.7516764e-06
Indian,1995,9500.0,3.4110326e-06
Indian,1995,10500.0,2.406132e-06
Indian,1995,11500.0,1.6886754e-06
Indian,1995,12500.0,1.2350597e-06
Indian,1995,13500.0,9.743e-07
Indian,1995,14500.0,8.008012e-07
Indian,1996,500.0,2.6423326e-05
Indian,1996,1500.0,2.575239e-05
Indian,1996,2500.0,2.2841548e-05
Indian,1996,3500.0,1.897865e-05
Indian,1996,4500.0,1.5502303e-05
Indian,1996,5500.0,1.1789565e-05
Indian,1996,6500.0,8.6022665e-06
Indian,1996,7500.0,6.316345e-06
Indian,1996,8500.0,4.645197e-06
Indian,1996,9500.0,3.326582e-06
Indian,1996,10500.0,2.3317318e-06
Indian,1996,11500.0,1.6169291e-06
Indian,1996,12500.0,1.1659143e-06
Indian,1996,13500.0,9.108191e-07
Indian,1996,14500.0,7.497236e-07
Indian,1997,500.0,2.6797245e-05
Indian,1997,1500.0,2.6066013e-05
Indian,1997,2500.0,2.3110399e-05
Indian,1997,3500.0,1.9463365e-05
Indian,1997,4500.0,1.572669e-05
Indian,1997,5500.0,1.1887474e-05
Indian,1997,6500.0,8.5875e-06
Indian,1997,7500.0,6.239739e-06
Indian,1997,8500.0,4.5385855e-06
Indian,1997,9500.0,3.2117644e-06
Indian,1997,10500.0,2.227965e-06
Indian,1997,11500.0,1.5415968e-06
Indian,1997,12500.0,1.1212056e-06
Indian,1997,13500.0,8.9342154e-07
Indian,1997,14500.0,7.477645e-07
Indian,1998,500.0,2.7435248e-05
Indian,1998,1500.0,2.6718928e-05
Indian,1998,2500.0,2.3855911e-05
Indian,1998,3500.0,1.9994013e-05
Indian,1998,4500.0,1.607171e-05
Indian,1998,5500.0,1.2063326e-05
Indian,1998,6500.0,8.699412e-06
Indian,1998,7500.0,6.2593176e-06
Indian,1998,8500.0,4.5249717e-06
Indian,1998,9500.0,3.2170442e-06
Indian,1998,10500.0,2.2581132e-06
Indian,1998,11500.0,1.5754117e-06
Indian,1998,12500.0,1.1434491e-06
Indian,1998,13500.0,8.9739825e-07
Indian,1998,14500.0,7.4013053e-07
Indian,1999,500.0,2.751194e-05
Indian,1999,1500.0,2.6781512e-05
Indian,1999,2500.0,2.4093632e-05
Indian,1999,3500.0,2.0686766e-05
Indian,1999,4500.0,1.6526034e-05
Indian,1999,5500.0,1.2273872e-05
Indian,1999,6500.0,8.875807e-06
Indian,1999,7500.0,6.501639e-06
Indian,1999,8500.0,4.7437234e-06
Indian,1999,9500.0,3.341429e-06
Indian,1999,10500.0,2.2946724e-06
Indian,1999,11500.0,1.5727286e-06
Indian,1999,12500.0,1.1368004e-06
Indian,1999,13500.0,8.986463e-07
Indian,1999,14500.0,7.4605504e-07
Indian,2000,500.0,2.7806684e-05
Indian,2000,1500.0,2.7072592e-05
Indian,2000,2500.0,2.3968181e-05
Indian,2000,3500.0,1.9941368e-05
Indian,2000,4500.0,1.5881238e-05
Indian,2000,5500.0,1.2057033e-05
Indian,2000,6500.0,8.833793e-06
Indian,2000,7500.0,6.3673947e-06
Indian,2000,8500.0,4.5415904e-06
Indian,2000,9500.0,3.162429e-06
Indian,2000,10500.0,2.175169e-06
Indian,2000,11500.0,1.501845e-06
Indian,2000,12500.0,1.0932526e-06
Indian,2000,13500.0,8.6345534e-07
Indian,2000,14500.0,7.131363e-07
Indian,2001,500.0,2.6286956e-05
Indian,2001,1500.0,2.560332e-05
Indian,2001,2500.0,2.2999226e-05
Indian,2001,3500.0,1.9421917e-05
Indian,2001,4500.0,1.551009e-05
Indian,2001,5500.0,1.1570995e-05
Indian,2001,6500.0,8.4629655e-06
Indian,2001,7500.0,6.2331246e-06
Indian,2001,8500.0,4.54809e-06
Indian,2001,9500.0,3.2226899e-06
Indian,2001,10500.0,2.2317292e-06
Indian,2001,11500.0,1.5373696e-06
Indian,2001,12500.0,1.1103074e-06
Indian,2001,13500.0,8.7779864e-07
Indian,2001,14500.0,7.3207514e-07
Indian,2002,500.0,2.5076592e-05
Indian,2002,1500.0,2.4398581e-05
Indian,2002,2500.0,2.199756e-05
Indian,2002,3500.0,1.866411e-05
Indian,2002,4500.0,1.5175577e-05
Indian,2002,5500.0,1.1504233e-05
Indian,2002,6500.0,8.427015e-06
Indian,2002,7500.0,6.1986393e-06
Indian,2002,8500.0,4.548807e-06
Indian,2002,9500.0,3.220951e-06
Indian,2002,10500.0,2.232512e-06
Indian,2002,11500.0,1.5304814e-06
Indian,2002,12500.0,1.09507e-06
Indian,2002,13500.0,8.683058e-07
Indian,2002,14500.0,7.3466833e-07
Indian,2003,500.0,2.7057138e-05
Indian,2003,1500.0,2.6356141e-05
Indian,2003,2500.0,2.3576207e-05
Indian,2003,3500.0,1.9859763e-05
Indian,2003,4500.0,1.5776854e-05
Indian,2003,5500.0,1.1661872e-05
Indian,2003,6500.0,8.315652e-06
Indian,2003,7500.0,6.0612374e-06
Indian,2003,8500.0,4.449936e-06
Indian,2003,9500.0,3.169958e-06
Indian,2003,10500.0,2.2110542e-06
Indian,2003,11500.0,1.5317702e-06
Indian,2003,12500.0,1.100532e-06
Indian,2003,13500.0,8.58581e-07
Indian,2003,14500.0,7.057164e-07
Indian,2004,500.0,2.5691725e-05
Indian,2004,1500.0,2.5032703e-05
Indian,2004,2500.0,2.247246e-05
Indian,2004,3500.0,1.898011e-05
Indian,2004,4500.0,1.5333375e-05
Indian,2004,5500.0,1.1469031e-05
Indian,2004,6500.0,8.342422e-06
Indian,2004,7500.0,6.097353e-06
Indian,2004,8500.0,4.459076e-06
Indian,2004,9500.0,3.1501845e-06
Indian,2004,10500.0,2.1690987e-06
Indian,2004,11500.0,1.4784326e-06
Indian,2004,12500.0,1.0580159e-06
Indian,2004,13500.0,8.295033e-07
Indian,2004,14500.0,6.834384e-07
Indian,2005,500.0,2.8890614e-05
Indian,2005,1500.0,2.8097145e-05
Indian,2005,2500.0,2.480692e-05
Indian,2005,3500.0,2.0353318e-05
Indian,2005,4500.0,1.599736e-05
Indian,2005,5500.0,1.1771898e-05
Indian,2005,6500.0,8.375081e-06
Indian,2005,7500.0,6.021125e-06
Indian,2005,8500.0,4.3326804e-06
Indian,2005,9500.0,3.0406654e-06
Indian,2005,10500.0,2.0978946e-06
Indian,2005,11500.0,1.4438435e-06
Indian,2005,12500.0,1.0465902e-06
Indian,2005,13500.0,8.356275e-07
Indian,2005,14500.0,6.9835073e-07
Indian,2006,500.0,2.7974933e-05
Indian,2006,1500.0,2.7215581e-05
Indian,2006,2500.0,2.4352728e-05
Indian,2006,3500.0,2.0850506e-05
Indian,2006,4500.0,1.681655e-05
Indian,2006,5500.0,1.2523959e-05
Indian,2006,6500.0,9.050981e-06
Indian,2006,7500.0,6.5261875e-06
Indian,2006,8500.0,4.7033427e-06
Indian,2006,9500.0,3.3103222e-06
Indian,2006,10500.0,2.2911543e-06
Indian,2006,11500.0,1.5861582e-06
Indian,2006,12500.0,1.147765e-06
Indian,2006,13500.0,8.9790433e-07
Indian,2006,14500.0,7.357925e-07
Indian,2007,500.0,2.7940237e-05
Indian,2007,1500.0,2.707139e-05
Indian,2007,2500.0,2.3513985e-05
Indian,2007,3500.0,1.9272458e-05
Indian,2007,4500.0,1.5043869e-05
Indian,2007,5500.0,1.1131526e-05
Indian,2007,6500.0,8.0939135e-06
Indian,2007,7500.0,5.916809e-06
Indian,2007,8500.0,4.285806e-06
Indian,2007,9500.0,3.018189e-06
Indian,2007,10500.0,2.0762704e-06
Indian,2007,11500.0,1.4151667e-06
Indian,2007,12500.0,1.0142815e-06
Indian,2007,13500.0,7.9978577e-07
Indian,2007,14500.0,6.6576183e-07
Indian,2008,500.0,2.7252298e-05
Indian,2008,1500.0,2.6436534e-05
Indian,2008,2500.0,2.3095166e-05
Indian,2008,3500.0,1.8894729e-05
Indian,2008,4500.0,1.5013396e-05
Indian,2008,5500.0,1.1324872e-05
Indian,2008,6500.0,8.146984e-06
Indian,2008,7500.0,5.9419617e-06
Indian,2008,8500.0,4.3331675e-06
Indian,2008,9500.0,3.0754381e-06
Indian,2008,10500.0,2.1436506e-06
Indian,2008,11500.0,1.4854814e-06
Indian,2008,12500.0,1.075222e-06
Indian,2008,13500.0,8.4812024e-07
Indian,2008,14500.0,6.9860357e-07
Indian,2009,500.0,3.0947285e-05
Indian,2009,1500.0,2.9963498e-05
Indian,2009,2500.0,2.6169906e-05
Indian,2009,3500.0,2.1321404e-05
Indian,2009,4500.0,1.6661501e-05
Indian,2009,5500.0,1.2162911e-05
Indian,2009,6500.0,8.676862e-06
Indian,2009,7500.0,6.2426175e-06
Indian,2009,8500.0,4.4864923e-06
Indian,2009,9500.0,3.1458435e-06
Indian,2009,10500.0,2.1735334e-06
Indian,2009,11500.0,1.4944159e-06
Indian,2009,12500.0,1.0794168e-06
Indian,2009,13500.0,8.515102e-07
Indian,2009,14500.0,7.0185627e-07
Indian,2010,500.0,2.9186198e-05
Indian,2010,1500.0,2.835265e-05
Indian,2010,2500.0,2.440477e-05
Indian,2010,3500.0,1.9712974e-05
Indian,2010,4500.0,1.5466538e-05
Indian,2010,5500.0,1.15035355e-05
Indian,2010,6500.0,8.342733e-06
Indian,2010,7500.0,6.062793e-06
Indian,2010,8500.0,4.397878e-06
Indian,2010,9500.0,3.0866704e-06
Indian,2010,10500.0,2.1278133e-06
Indian,2010,11500.0,1.4642474e-06
Indian,2010,12500.0,1.0607881e-06
Indian,2010,13500.0,8.416408e-07
Indian,2010,14500.0,6.9898647e-07
Indian,2011,500.0,2.617987e-05
Indian,2011,1500.0,2.5520714e-05
Indian,2011,2500.0,2.2799346e-05
Indian,2011,3500.0,1.9245157e-05
Indian,2011,4500.0,1.5485115e-05
Indian,2011,5500.0,1.1583762e-05
Indian,2011,6500.0,8.458087e-06
Indian,2011,7500.0,6.2261506e-06
